12929,browser touchscreen,"Thu, 02 Dec 2010 20:42:15 +0000",Swiping left/right in the browser disables JavaScript event-listeners on certain devices,"Hi WeQ'Ere seeing some strange behaviour on certain devices when swiping left/right inside the browser. When doing so all event-listeners seem to be disabled afterwards. We actually discovered this using PhoneGap to port a WebApp to a native app, but we are also able to reproduce this directly in the browser. The bug is not present on all devices, but we are currently able to reproduce it on: - HTC Legend (firmware version 2.1, browser version WebKit 3.1) - HTC Area We boiled it down to a plain test html-page with nothing but an event-listener assigned to the ontouchstart of the body: Q<E!DOCTYPE HTMLQ>E Q<EhtmlQ>E Q<EheadQ>E Q<EtitleQ>ESwipe bug testQ<E/titleQ>E Q<Emeta name=Q""EviewportQ""E content=Q""Ewidth=device-width; initial-scale=1.0; maximum-scale=1.0; user-scalable=0;Q""E /Q>E Q<EstyleQ>E html, body {height:100%;} Q<E/styleQ>E Q<E/headQ>E Q<Ebody ontouchstart=Q""Edocument.body.innerHTML += Q'ETouch detected!Q<EbrQ>EQ'E;Q""EQ>E Ready:Q<EbrQ>E Q<E/bodyQ>E Q<E/htmlQ>E We also tried to assign the event-listener using document.body.addEventListener, but it did not solve the bug. Using the above HTML-markup, we are able to detect the touchstart event at first, but after swiping left/right it seems to freeze the event-listeners. (Links are however still clickable). If you swipe left/right and freeze the event-listeners, the only way to make them respond again is to Q'EswipeQ'E up/down."
11471,browser,"Sat, 25 Sep 2010 08:11:23 +0000",some square displayed in browser(google sign in page),- Steps to reproduce the problem. Browser-Q>Ehttp://www.google.co.th or http://www.google.co.vi -Q>E select sign in. - What happened. Observe some square display error.(in english : account) - What you think the correct behavior should be. donQ'Et display
7580,time,"Wed, 07 Apr 2010 03:12:39 +0000",Android should _never_ ask for the timezone (but it does all the time),"Background: I have noticed the same problem on a stock 1.5 ROM, custom 1.5 ROMs and on custom 2.1 ROMs on my HTC Hero. Problem: When the GSM signal drops out (I go out of range or into an area with poor coverage) Android often asks me to set the timezone. It presents me with a notification which leads to a dialogue, and in the dialogue the default option is always the current timezone, so I always just press done. This is terribly annoying and totally unnecessary. Here is how Android should figure out which timezone to use, in order, until a timezone is found: 1. Directly from the mobile network 2. Find the location using the mobile network and do a lookup to figure out which timezone it must be 3. Use the GPS to find the location then do a lookup to figure out which timezone it must be 4. Use the currently set timezone 5. Ask the user to set the timezone This process should get to step 5 at _most_ once. Once I have set the timezone once it should either update to a new timezone if it figures out via steps 1-3 that IQ'Eve moved somewhere or it should keep the existing timezone and leave me alone. Android could have some user-configurable options to change the behaviour of changing timezones, for example you could disable any or all of steps 1-3, and you could have an option to always ask the user before changing timezone. It would be excellent if I never have to be alerted that my phone doesnQ'Et what timezone itQ'Es in even when it has the hardware to figure out where I am and the chances that IQ'Eve actually travelled somewhere are so unlikely."
12029,synchronize,"Thu, 21 Oct 2010 08:02:45 +0000",ActiveSync on Android 2.1 doesnQ'Et work with Exchange 2010 account,"HTC Hero with firmware 2.1-update1 Yesterday my old Exchange account got migrated to Exchange 2010, and now I cannot connect to it anymore using ActiveSync. It used to work flawlessly before the migration. I completely erased the Exchange account from the phone and tried to create it anew, without success. After selecting what items to synchronize and pressing Q""EFinishQ""E, a Q""EbusyQ""E dialog appears for a while and then it says something like Q""ECannot create account, please try again laterQ""E (in German, so exact wording in English may be different). http://community.htc.com/na/htc-forums/android/f/17/p/2473/9270.aspx sounds similar, only there the user already had an Exchange 2010 account working on his Android 1.5 device, which stopped working after upgrading the phone to Android 2.1."
10615,contact,"Fri, 20 Aug 2010 08:26:27 +0000",Ability to sort by Firstname or Surname ,"I have a HTC desire with Froyo and I sync my contacts with Google Exchange. All my contacts are sorted by Surname, Firstname. However I want to change this to Firstname, Surname. There is no option for this and there needs to be. I switched from my iPhone 3G to the desire, hoping it would have all the basic features the simple iPhone has. Thanks"
9980,wifi,"Fri, 23 Jul 2010 22:50:26 +0000",Deleting Wi-Fi networks is off by one,"Device: HTC Aria, Android 2.1-update1 When using Settings Q>E Wireless Q&E networks Q>E Wi-Fi settings, when there are entries under Wi-Fi networks, if one is selected then Q""EForgetQ""E is selected, the *next* network is deleted, not the one selected. I.E., if the first one is selected, the second one is the one deleted, not the first. Thanks! Jim Horn, Hood River, OR USA Cell 707-327-6253"
8373,message,"Mon, 17 May 2010 20:47:22 +0000",URL in SMS message text is incorrectly interpreted as an email address,"Device - HTC Legend O/S - Android 2.1 SMS message text containing a URL with Q'E@Q'E symbols is incorrectly interpreted as an email address, therefore you cannot click the link to access the web page through the browser. Example Full Message text (a GPS Tracker response specifying lat and long coordinates and the map data through a URL): lat:50.788298 long:-001.117993 speed: 000.0 T:15/05/10 00:54 http://www.wxlxy.com/GPSTracker.aspx?key=354776838159890@6306384.400@-943944.8 Android Interprets this string incorrectly as an email address (shown in the Q'ESelect LinkQ'E page): //www.wxlxy.com/GPSTracker.aspx?key=354776838159890@6306384.400@-943944.8 Click on the link and it says: Q'EVerify the email addressQ'E Then errors with: Q'ESorry!Q'E Q'EThe application Messages (process com.android.mms) has stopped unexpectedly. Please try againQ'E with a Q'EForce CloseQ'E button"
12760,gtalk memory,"Thu, 25 Nov 2010 05:03:29 +0000",google talk force close when storage low,google talk is force closed when internal storage is low.(HTC Desire 2.2 in Taiwan)
10234,calendar,"Thu, 05 Aug 2010 21:22:04 +0000","Appointments that span multiple days that are not Q""Eall dayQ""E are displayed wrong","Create an appointment that starts at 9:00 AM on 8/5/10 and ends at 12:00 PM on 8/8/10. Go to the agenda view and look at 8/5/10. It will incorrectly show that the appointment is from 9:00 AM until 12:00 PM. It should instead show 9:00 AM until 8/8 12:00 PM. Interestingly, Google calendarQ'Es website behaves similar to this. Now, go look at 8/6/10. It will incorrectly show the appointment is from 9:00 AM until 12:00 PM. It should instead show 8/5 9:00 AM to 8/8 12:00 PM. Also look at the last day. Next, if you click on the appointment, it incorrectly shows Thu Aug 5, 2010 9:00 AM to 12:00 PM. It should instead show 8/5 9:00 AM to 8/8 12:00 PM. The only way to see the correct data is if you click menu, edit event. Running Sprint HTC EVO 4G Froyo 2.2. (This problem existed in 2.1 as well.)"
11601,font display,"Thu, 30 Sep 2010 13:51:49 +0000",Need Armenian font to be added into /system/fonts dir in order to be able to see Armenian letters,"I use HTC Desire with latest Android update. And I canQ'Et view Armenian sites as in /system/fonts there is no Sylfean.ttf or some another Armenian unicode font. And it is not possible to add, because the fonts directory has read permission. Please add Sylfean.ttf in next update, because all Armenian users have no opportunity to see any Armenian sites. For example you can take a look at www.google.am and instead of Armenian letters youQ'Ell see rectangles."
11228,browser,"Tue, 14 Sep 2010 17:03:49 +0000",Internet Browser does not store website title in browser history,"In the built-in Internet application on the HTC Evo 4G from Sprint, the title of webpages do not show up in the history. After visiting a webpage, the history list will show just the visited url for both the title and the url labels. This is a bug, because in previous android versions, the history list showed both the title and url. An easy fix would be to get the title from the webpage and store it instead of the URL. (Again, the phone used is a HTC EVO 4G on the Sprint network)"
12036,facebook,"Thu, 21 Oct 2010 12:18:09 +0000",cannot see log off option when launch facebook,Device : HTC Wildfire Android version : Eclair (2.1) When I opened facebook application I cannot find link to log off.
10791,calendar,"Thu, 26 Aug 2010 06:15:45 +0000",outlook calendar entry with set start and end time becomes ALL DAY event on android calendar ,HTC Desire. android 2.1 Calendar sync with outlook exchange activesync server. re-occurring calendar entry with set start and end time in outlook shows up as an all day event on the android calendar.
13525,email,"Thu, 30 Dec 2010 06:49:02 +0000",system crash and reboot - gmail MailSyncAdapterService google/soju/crespo,"I am running Oxygen ROM 2.0 RC3 on HTC Desire GSM. It is an AOSP Gingerbread (2.3.1) ROM with GRH55 and vorkKernel 2.6.35.9. http://forum.xda-developers.com/showthread.php?t=829734 I doubt if you guys support this, but wanted to report it just in case. Since installing this ROM on Monday, I have seen two crashes, each on the second day of use. Before installing I did a cache wipe and factory reset. I donQ'Et know my way around the logs, but the bit that suggests the error happens in Gmail sync is this: 12-30 15:33:24.328 I/am_create_service( 120): [1083739816,com.google.android.gsf/.subscribedfeeds.SubscribedFeedsIntentService,act=com.google.android.c2dm.intent.RECEIVE cat=[com.google.android.gsf.subscribedfeeds],243] 12-30 15:33:24.338 I/tickle ( 243): gmail-ls 12-30 15:33:24.348 I/am_destroy_service( 120): [1083739816,com.google.android.gsf/.subscribedfeeds.SubscribedFeedsIntentService,243] 12-30 15:33:24.348 I/sync ( 120): [gmail-ls,0,0,1125060795] 12-30 15:33:24.358 I/am_create_service( 120): [1082595176,com.google.android.gm/.provider.MailSyncAdapterService,act=android.content.SyncAdapter,7150] 12-30 15:33:24.648 I/am_crash( 120): [120,system,-1,java.util.NoSuchElementException,NULL,StringTokenizer.java,272] 12-30 15:33:25.648 I/boot_progress_start(20977): 63416536 12-30 15:33:26.038 I/boot_progress_preload_start(20977): 63416925 12-30 15:33:26.058 I/dvm_gc_info(20977): [8825198673194398910,-9064496968966248901,-4012584086963395013,0] Then all I see is the boot splash screen displayed on a repeating loop forever (i.e. a Q""EbootloopQ""E). This also appears in the output of adb bugreport: 2010-12-30 15:33:24 system_server_crash (text, 836 bytes) Process: system_server/Build: google/soju/crespo:2.3/GRH55/79397:user/ ... 2010-12-30 15:34:38 system_server_crash (text, 836 bytes) Process: system_server/Build: google/soju/crespo:2.3/GRH55/79397:user/ ... At the time, I was running Facebook (latest official market version) and Browser (from AOSP), and switching between them by long pressing the Home hardware key. In case it goes via the launcher, that is ADW.Launcher. Facebook was being a little bit strange at the time, e.g. not showing all the wall posts I thought should have been there. I am logged in to Google using my Google app (i.e. non-Gmail) email address. Please let me know if you require any further testing or information."
10330,email,"Tue, 10 Aug 2010 17:10:02 +0000","Gmail doesnQ'Et allow changing the Q""Esend fromQ""E to other accounts added to gmail","I have other accounts added to my gmail account so i can send email from different addresses (personal, business, etc). I have myname@domain.com for example and i cannot send from this account on android HTC EVO, Android 2.2"
7338,display,"Wed, 24 Mar 2010 09:40:52 +0000",The home screen gets black and reload all elements,"NOTE: This form is only for reporting user bugs. For all other user discussions please visit: http://groups.google.com/group/android-discuss Please describe the problem in detail. Be sure to include: - Go to Navigator, navigate a while, open some tabs, close them, and press back button to get to the home screen - The home screen is black and get reloading all elements and widgets including elements in application list - There is no reason Model : HTC Magic Version 1.6 Version 62.50S.20.17U_2.22.19.26I Kernel : 2.6.29-00479-g3c7df37 android-build@apa26 #19 Build version DRC92"
9671,system,"Sat, 10 Jul 2010 09:38:07 +0000",Process Q'Eandroid.process.acoreQ'E has stopped unexpectedly caused by missing account name,"IQ'Em running Android 2.1 on my personal HTC desire. I rebooted the phone today and when it came back up I started seeing the Q""EProcess Q'Eandroid.process.acoreQ'E has stopped unexpectedlyQ""E popup. As soon as I dismiss it, it reappears. Attaching logcat, I see the following stack trace: 07-10 10:05:28.362: ERROR/AndroidRuntime(765): Uncaught handler: thread AsyncTask #1 exiting due to uncaught exception 07-10 10:05:28.362: ERROR/AndroidRuntime(765): java.lang.RuntimeException: An error occured while executing doInBackground() 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at android.os.AsyncTask$3.done(AsyncTask.java:200) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.FutureTask$Sync.innerSetException(FutureTask.java:273) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.FutureTask.setException(FutureTask.java:124) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:307) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.FutureTask.run(FutureTask.java:137) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1068) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:561) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.lang.Thread.run(Thread.java:1102) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): Caused by: java.lang.IllegalArgumentException: the name must not be empty: 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at android.accounts.Account.Q<EinitQ>E(Account.java:48) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at com.android.providers.contacts.ContactsProvider2.findValidAccounts(ContactsProvider2.java:4598) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at com.android.providers.contacts.ContactsProvider2.doOnAccountsUpdatedInBackground(ContactsProvider2.java:4412) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at com.android.providers.contacts.ContactsProvider2.access$1000(ContactsProvider2.java:137) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at com.android.providers.contacts.ContactsProvider2$AccountsUpdateAsyncTask.doInBackground(ContactsProvider2.java:4574) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at com.android.providers.contacts.ContactsProvider2$AccountsUpdateAsyncTask.doInBackground(ContactsProvider2.java:4572) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at android.os.AsyncTask$2.call(AsyncTask.java:185) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:305) 07-10 10:05:28.362: ERROR/AndroidRuntime(765): ... 4 more IQ'Eve attached the output from adb bugreport and a bit more context of the logcat trace. Now off to factory reset my phone :-( How about coding a bit more defensively in the built-in app?"
10419,system audio,"Sat, 14 Aug 2010 09:11:54 +0000",HTC Desire crashing when inserting audio jack,When I have my desire powered (from a belkin car charger) and I insert an audio jack to my stereo the phone resets itself straight away. I donQ'Et have any problems when the phone is connected to a computer (power only) and I insert a jack. I can reproduce the problem with the car charger every time I try. Running the HTC desire android 2.2 update.
8208,contact,"Fri, 07 May 2010 10:13:50 +0000",Getting really weird long Contact Group names,"When looking at the Contact Groups on Google Contacts or in the People application of my HTC Legend phone, I get the groups names ok eg: Friends, Family, VIP, Favorite etc... But in my application I get really wrong names such as Q""EFamilyQ""E became Q""ESystem Group: FamilyQ""E Q""EFriendsQ""E became Q""ESystem Group: FriendsQ""E Q""EFavoriteQ""E became Q""EFavorite_5656100000000_3245664334564Q""E I use the below code to read these values: public Cursor getFromSystem() { // Get the base URI for the People table in the Contacts content // provider. Uri contacts = ContactsContract.Groups.CONTENT_URI; // Make the query. ContentResolver cr = ctx.getContentResolver(); // Form an array specifying which columns to return. String[] projection = new String[] { ContactsContract.Groups._ID, ContactsContract.Groups.TITLE, ContactsContract.Groups.NOTES }; Cursor managedCursor = cr.query(contacts, projection, ContactsContract.Groups.DELETED + Q""E=0Q""E, null, ContactsContract.Groups.TITLE + Q""E COLLATE LOCALIZED ASCQ""E); return managedCursor; } What I am missing? http://stackoverflow.com/questions/2768512/getting-really-weird-long- contact-group-names/2785705#2785705"
6919,display,"Mon, 01 Mar 2010 17:52:03 +0000",Home screen default/preference doesnQ'Et stick,"After installing a few app, I found that my preference/default setting for my Home Screen doesnQ'Et stick. I persistently get the Q""EComplete Action using Home or HTC SenseQ""E choice dialog, even after choosing the default, clearing the defaults, Q&E re-choosing the default. It wonQ'Et stick to either choice. To reproduce, do one of two things: 1) Long press the Home key to get list of most recent programs, then short press the Home key. You will get the dialog. 2) Have more than three programs open, then short press the Home key. You will get the dialog. I think Astrid may be the culprit, but even after uninstalling it still happens. There are scattered reports of this all over the web. Android Version: Firmware 1.5, Software 1.17"
6174,signal,"Thu, 21 Jan 2010 09:00:46 +0000",Support for GSM Alternate Line Service (ALS / Line 2),"The ALS allows a GSM SIM to have two phone numbers registered to it and for the phone to take calls from both lines and for the user to select which line to use for outgoing calls. It is part of the CHPS (Common PCN Handset Specification) specification some of which already appears to be in the package com.android.internal.telephony.gsm (mCphsInfo) ALS is currently supported by Orange in the UK (as the Line 2 service). Many existing mobile handsets from Nokia, Palm and HTC windows devices support line 2 and notify the user which line an incoming call is being received on and allow the user to select (either by menu or keyboard shortcut) the line to use for outgoing calls. Line 2 is not implemented in Android 1.5. Android does not provide any means of changing the line in use (although if the line in use is changed by inserting the SIM into a phone that does support ALS than Android will respect that). Incoming calls on the second line appear to ring but there is no notification on the phone of the incoming call. Support for ALS would increase the value of Android phones. Basic support for ALS plus APIs for developers to extend functions would be very helpful (I am not a developer, just a user of Line 2)"
5850,image,"Wed, 06 Jan 2010 11:50:08 +0000",Gallery navigation: can no longer fling or use trackball and need to tap twice to scroll using on-screen arrows after update,#NAME?
9404,browser,"Tue, 29 Jun 2010 18:47:40 +0000",WebKit/browser leaking SQL storage space,"Device: HTC EVO 4G on Sprint. Android 2.1. WeQ'Eve been working with web applications that use the offline application cache and the SQL storage API. We began to encounter the following error while in the browser: Internet storage full. This error appear in the notifications, and the SQL storage and caching API doesnQ'Et work until space is freed up. When we first encountered this, we started logging memory usage by way of the Settings - Applications - Manage applications - Internet We initially found that Internet was using Total: 44.48 MB Data: 43.06 MB Cache: 1.42 MB We would empty the cache and stop the application and resume testing. We soon discovered that the amount of memory consumed by the Internet/webkit app is rising, and no clearing of the cache or reset of the browser will recover it. Presently, the device says Total: 55.02 MB Data: 55.02 MB Cache: 0 KB The interesting thing about this space leakage is that it reduces the size of the database we can allocate using the Javascript window.openDatabase statement. Whereas we initially could allocate a database with a maximum size of 5000000 bytes (5MB), we can now only allocate databases less than a fifth of this amount (500KB works, 1MB doesnQ'Et). Summary: To replicate the problem: 1) Clear browser cache and storage. 2) Check storage use by the Internet application in Settings - Applications - Manage applications 3) Visit HTML5 app that use both the SQL storage API and the offline application cache. 4) Repeat step 2 to see changes in storage use. 5) Clear the cache and reset the browser. 6) Repeat step 2. Browser storage use should be the same as in step 2. What should happen: Clearing cache and Internet storage (in Internet, Menu - Settings - Reset to default (+Clear Cache)) should free up total Internet storage OR AT LEAST Allow SQL storage applications access to the full 5MB per application. Other note: Our application has been using the same database version number in the Javascript openDatabase command, i.e., Q'E0.2Q'E We applied HTC update 1.47.651.1, but this made no difference (or possibly made it worse)."
11242,google_map,"Wed, 15 Sep 2010 00:09:52 +0000",Latest google maps for android gives different directions than online google maps,"When using the navigation mode of google maps on the HTC Incredible, the directions via the phone are slightly different than the directions online. For the phone, it has me incorrectly make a uturn and stop at a location with no real destination. Online, the directions correctly end at the shopping center with the target merchant. Target destination: http://maps.google.com/maps/place?cid=6278390816727247972Q&Eq=surf+bagel+lewes+delawareQ&Ehl=enQ&Ecd=2Q&Ecad=src:pplinkQ&Eei=mg6QTOzMGJHoygT84fCqDQQ&Esig2=BZTYfo4c_CpqyPXC_vkdVw Coming from Dover Delaware. Thanks, Rick"
11908,email google_map,"Sat, 16 Oct 2010 13:30:28 +0000",unclear how to restore map app launching in gmail app,"HereQ'Es what used to work: 1. get some directions on the google maps website 2. send them to my phone by clicking the Q""EsendQ""E link 3. on the phone, view the message on the gmail app 4. within gmail, click on the directions link in that message 5. on the phone, a popup gives me an option to open the directions in the maps app 6. click on the maps app, and the maps app opens The problem: At step #6, I instead clicked on the option to open the maps link in the browser. Ever since then, when I send myself an email with a google maps direction link, clicking on that link only gives me the option to open a browser, not the maps app. I can find no way to restore the option to open the maps app. If there is such an option, it needs to be much easier to find. Android 2.1 on HTC legen Google Maps app: 4.5.1 Gmail app:"
7011,UI,"Sat, 06 Mar 2010 18:39:05 +0000",Usability bug in phone options dialog,"Disclaimer: I only got the german version of Android. Everything is translated back to English and might differ from the original English version! Q>E What steps will reproduce the problem? long-press Q""EpowerQ""E/Q""Ehang upQ""E-button Then a dialog appears: Q""EPhone OptionsQ""E Q>E What do you see? I see: Silent (Sound is currently turned ON) Airplane Mode (Airplane mode is currently OFF) Reboot phone Turn off phone Q>E What did you expect to see? Silent (Silent mode is currently turned OFF) Airplane Mode (Airplane mode is currently OFF) [...] The point is: if everything is in Q""Enormal modeQ""E, the defaults are ON (Sound) and OFF (Airplane Mode) which puzzles the user. Second, Q""ESilentQ""E and Q""ESound is ONQ""E is some kind of opposite. Every time I want to check my state or modify the settings, I really have to read the whole text carefully and think, if sound is on or silent mode is on. The user usually checks the heading (currently: Q""ESilentQ""E) and the value below (currently: Q""EONQ""E). This situation can be misinterpreted for Q""ESilent mode is ONQ""E. But in fact the opposite is the case: Q""ESound is ON, Silent is OFFQ""E. So rephrasing the text can significantly increase usability of this dialog. Even better: additionally to rephrasing the text, you should highlight every entry that is activated (which means it differs from Q""Enormal settingsQ""E). So if I press Q""ESilent mode ONQ""E, the entry should get e.g. a different background color. In that case, I even do not have to *read* the small text! I immediately recognize the highlighted entry around the word Q""ESilentQ""E as being activated (e.g. different from default setting). Way better usability! Q>E Please include the following info from FASTBOOT mode MODEL? HTC Magic but it does not matter at all Q>E Please provide any additional information below. I am working as a researcher in the field of HCI/usability but I am not a programmer to provide you with patches."
11019,system,"Sun, 05 Sep 2010 17:51:56 +0000",SQLite java.lang.IllegalStateException: CouldnQ'Et init cursor window,"OVERVIEW An uncaught exception thrown by SQLite appears to be a leading cause of crashes and reboots under Android STEPS TO REPRODUCE 1. Continue performing reads/writes to SQLite databases under Android. This can be to an applicationQ'Es private ContentProvider, or even Settings.System, changing the Wi-Fi state via the WifiManager, or changing audio settings via the AudioManager. It make take several thousand read/write cycles before the issue occurs RESULTS A java.lang.IllegalStateException: CouldnQ'Et init cursor window occurs. I have copied a few representative stacktraces below NOTES I have witnessed this issue reproduce across all versions of Android (1.5, 1.6, 2.1, 2.2). I have also witnessed this issue occur across all handset manufacturers, including Motorola, Samsung, Sony Ericsson, Samsung, HTC, etc. This is not a low disk space issue, as the problem occurs on a freshly restored device with plenty of free space. Device: SGH-T959 Model: SGH-T959 Release: 2.1-update1 SDK: 7 Build: UVJFD Uncaught handler: thread ConnectivityThread exiting due to uncaught exception *** EXCEPTION IN SYSTEM PROCESS. System will crash. java.lang.IllegalStateException: CouldnQ'Et init cursor window at android.database.CursorWindow.native_init(Native Method) at android.database.CursorWindow.Q<EinitQ>E(CursorWindow.java:73) at android.database.sqlite.SQLiteCursor.fillWindow(SQLiteCursor.java:283) at android.database.sqlite.SQLiteCursor.getCount(SQLiteCursor.java:269) at android.database.AbstractCursor.moveToPosition(AbstractCursor.java:171) at android.database.AbstractCursor.moveToNext(AbstractCursor.java:256) at android.database.CursorWrapper.moveToNext(CursorWrapper.java:191) at android.provider.Settings$NameValueCache.getString(Settings.java:511) at android.provider.Settings$Secure.getString(Settings.java:1929) at android.provider.Settings$Secure.getInt(Settings.java:1997) at android.net.wifi.WifiStateTracker.setNumAllowedChannels(WifiStateTracker.java:743) at android.net.wifi.WifiStateTracker.handleMessage(WifiStateTracker.java:962) at android.os.Handler.dispatchMessage(Handler.java:99) at android.os.Looper.loop(Looper.java:123) at com.android.server.ConnectivityService$ConnectivityThread.run(ConnectivityService.java:198) Device: inc Model: ADR6300 Release: 2.1-update1 SDK: 7 Build: 161494 java.lang.IllegalStateException: Couldn\Q'Et init cursor window at android.database.CursorWindow.native_init(Native Method) at android.database.CursorWindow.Q<EinitQ>E(CursorWindow.java:41) at android.content.ContentProviderProxy.query(ContentProviderNative.java:386) at android.content.ContentResolver.query(ContentResolver.java:202) at android.provider.Settings$NameValueCache.getString(Settings.java:499) at android.provider.Settings$System.getString(Settings.java:592) at android.provider.Settings$System.getInt(Settings.java:641) at android.text.method.TextKeyListener.updatePrefs(TextKeyListener.java:277) at android.text.method.TextKeyListener.access$200(TextKeyListener.java:37) at android.text.method.TextKeyListener$SettingsObserver.onChange(TextKeyListener.java:268) at android.database.ContentObserver$NotificationRunnable.run(ContentObserver.java:43) at android.os.Handler.handleCallback(Handler.java:587) at android.os.Handler.dispatchMessage(Handler.java:92) at android.os.Looper.loop(Looper.java:123) at android.app.ActivityThread.main(ActivityThread.java:4595) at java.lang.reflect.Method.invokeNative(Native Method) at java.lang.reflect.Method.invoke(Method.java:521) at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:860) at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:618) at dalvik.system.NativeStart.main(Native Method) Device: bravo Model: HTC Desire Release: 2.1-update1 SDK: 7 Build: 155070 java.lang.IllegalStateException: Couldn\Q'Et init cursor window at android.database.CursorWindow.native_init(Native Method) at android.database.CursorWindow.Q<EinitQ>E(CursorWindow.java:41) at android.content.ContentProviderProxy.query(ContentProviderNative.java:386) at android.content.ContentResolver.query(ContentResolver.java:202) at android.provider.Settings$NameValueCache.getString(Settings.java:499) at android.provider.Settings$System.getString(Settings.java:592) at android.provider.Settings$System.getInt(Settings.java:641) at android.media.AudioManager.querySoundEffectsEnabled(AudioManager.java:1089) at android.media.AudioManager.playSoundEffect(AudioManager.java:1042) at android.view.ViewRoot.playSoundEffect(ViewRoot.java:2500) at android.view.View.playSoundEffect(View.java:8308) at android.widget.AdapterView.performItemClick(AdapterView.java:283) at android.widget.ListView.performItemClick(ListView.java:3285) at android.widget.AbsListView$PerformClick.run(AbsListView.java:1640) at android.os.Handler.handleCallback(Handler.java:587) at android.os.Handler.dispatchMessage(Handler.java:92) at android.os.Looper.loop(Looper.java:123) at android.app.ActivityThread.main(ActivityThread.java:4595) at java.lang.reflect.Method.invokeNative(Native Method) at java.lang.reflect.Method.invoke(Method.java:521) at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:860) at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:618) at dalvik.system.NativeStart.main(Native Method)"
9346,google_earth,"Sat, 26 Jun 2010 16:14:51 +0000",Google Earth contiues to use 75%+ CPU when not in use,"Phone: HTC Desire When I have been using Google Earth and finish with it, it continues to hog resources (using betreen 75% and 83% CPU resources constantly) despite not being in use. This is naturally draining battery and generally slowing down Android performance. At Google IO the senior executives of Google made a point of poor battery performance being a result of poor application implementation. Are there any fixes for this situation so that Google Earth plays nice with Android multi-tasking or am I just going to have to use Astro to kill it after every use (hardly a subtle solution)."
8739,browser,"Sun, 30 May 2010 15:18:37 +0000","French translation of Q""EHomeQ""E in web browser","When pressing Q""EmenuQ""E button in browser, Q""EHomeQ""E is translated as Q""EDomicileQ""E. Should be Q""EPage dQ'EaccueilQ""E. Android 2.1-update1 on HTC Desire."
12723,message,"Tue, 23 Nov 2010 18:20:31 +0000",.me domains not recognized as links in SMS messages,"On the HTC EVO 4G running Android 2.2, domains that end with .me are not recognized as URLs, and are therefore not clickable. Other domains with a 2-letter suffix such as bit.ly ARE properly recognized, however. Please make .me domains clickable in SMS messages."
